order_id,customer_id,order_date,delivery_date,delivery_days,region,product_category,payment_method,quantity,unit_price,discount,sales_amount,churn_status,rating,is_returned
ORD2526,CUST366,2023-02-01,2023-02-06,5,East,Sports,Credit Card,2,3061.11,0.26,4530.44,Retained,5,No
ORD2527,CUST51,2023-11-23,2023-11-29,6,North,Beauty,COD,2,630.33,0.22,983.31,Retained,5,No
ORD2528,CUST297,2023-01-27,2023-01-31,4,South,Electronics,Credit Card,3,1819.32,0.12,4803.0,Retained,3,No
ORD2529,CUST134,2023-06-16,2023-06-17,1,West,Home Decor,Credit Card,1,630.56,0.06,592.73,Retained,3,No
ORD2530,CUST204,2023-10-17,2023-10-21,4,South,Sports,Credit Card,2,4815.41,0.11,8571.43,Retained,2,Yes
ORD2531,CUST138,2023-04-20,2023-04-29,9,South,Electronics,Debit Card,1,4074.86,0.09,3708.12,Retained,2,No
ORD2532,CUST392,2023-07-26,2023-07-27,1,South,Sports,Debit Card,1,2406.24,0.05,2285.93,Retained,5,No
ORD2533,CUST484,2023-01-22,2023-01-25,3,North,Home Decor,COD,4,1273.29,0.22,3972.66,Retained,4,No
ORD2534,CUST360,2023-03-09,2023-03-14,5,East,Sports,Credit Card,3,4680.58,0.08,12918.4,Retained,4,No
ORD2535,CUST470,2023-12-17,2023-12-24,7,South,Beauty,UPI,3,1854.06,0.14,4783.47,Retained,5,No
ORD2536,CUST82,2023-05-16,2023-05-25,9,North,Beauty,COD,4,972.73,0.12,3424.01,Retained,5,No
ORD2537,CUST135,2023-08-16,2023-08-22,6,South,Sports,Credit Card,4,2903.19,0.29,8245.06,Retained,5,No
ORD2538,CUST247,2023-06-15,2023-06-18,3,South,Electronics,Credit Card,1,4730.12,0.12,4162.51,Retained,1,No
ORD2539,CUST181,2023-12-29,2024-01-05,7,North,Electronics,Debit Card,2,218.39,0.02,428.04,Retained,3,Yes
ORD2540,CUST308,2023-12-18,2023-12-22,4,East,Electronics,COD,3,1343.0,0.03,3908.13,Retained,4,No
ORD2541,CUST301,2023-11-27,2023-11-30,3,East,Sports,Credit Card,2,4704.55,0.18,7715.46,Retained,4,Yes
ORD2542,CUST156,2023-11-27,2023-12-04,7,West,Electronics,Credit Card,2,1021.21,0.18,1674.78,Retained,5,No
ORD2543,CUST96,2023-02-09,2023-02-16,7,North,Home Decor,COD,4,743.57,0.13,2587.62,Retained,4,No
ORD2544,CUST412,2023-08-24,2023-08-28,4,West,Beauty,UPI,2,2936.9,0.13,5110.21,Retained,5,No
ORD2545,CUST281,2023-03-16,2023-03-23,7,West,Home Decor,COD,1,4336.85,0.02,4250.11,Retained,3,No
ORD2546,CUST393,2023-08-05,2023-08-07,2,West,Electronics,COD,4,2490.13,0.15,8466.44,Retained,5,No
ORD2547,CUST268,2023-09-06,2023-09-07,1,East,Home Decor,UPI,2,4973.91,0.15,8455.65,Retained,3,No
ORD2548,CUST147,2023-12-13,2023-12-15,2,North,Electronics,COD,4,3460.02,0.04,13286.48,Retained,5,No
ORD2549,CUST97,2023-01-21,2023-01-25,4,West,Sports,Credit Card,1,555.56,0.03,538.89,Retained,3,No
ORD2550,CUST440,2023-05-04,2023-05-12,8,North,Home Decor,COD,1,4965.59,0.04,4766.97,Retained,4,No
ORD2551,CUST257,2023-05-04,2023-05-07,3,North,Sports,UPI,2,2157.89,0.03,4186.31,Retained,5,No
ORD2552,CUST266,2023-10-27,2023-11-02,6,East,Sports,Net Banking,4,1579.53,0.18,5180.86,Retained,4,No
ORD2553,CUST252,2023-03-27,2023-04-02,6,West,Clothing,COD,2,2877.82,0.06,5410.3,Retained,4,No
ORD2554,CUST123,2023-11-18,2023-11-27,9,West,Electronics,Debit Card,2,1660.68,0.08,3055.65,Retained,5,No
ORD2555,CUST204,2023-05-20,2023-05-29,9,North,Beauty,Credit Card,4,615.0,0.05,2337.0,Retained,4,No
ORD2556,CUST218,2023-03-31,2023-04-04,4,South,Electronics,Credit Card,2,206.86,0.29,293.74,Retained,4,No
ORD2557,CUST252,2023-08-21,2023-08-30,9,East,Beauty,Debit Card,1,2358.0,0.26,1744.92,Retained,2,No
ORD2558,CUST361,2023-04-02,2023-04-08,6,East,Electronics,Debit Card,4,4216.94,0.07,15687.02,Retained,5,No
ORD2559,CUST176,2023-02-14,2023-02-16,2,East,Sports,COD,4,2947.11,0.1,10609.6,Retained,4,No
ORD2560,CUST66,2023-01-12,2023-01-18,6,East,Home Decor,Debit Card,4,4996.2,0.06,18785.71,Retained,4,No
ORD2561,CUST453,2023-04-26,2023-04-28,2,West,Home Decor,Net Banking,4,1576.86,0.15,5361.32,Retained,1,No
ORD2562,CUST181,2023-09-08,2023-09-16,8,West,Clothing,UPI,2,1546.18,0.01,3061.44,Retained,4,No
ORD2563,CUST221,2023-09-09,2023-09-13,4,South,Beauty,Debit Card,2,966.8,0.2,1546.88,Retained,1,No
ORD2564,CUST486,2023-07-27,2023-08-01,5,East,Beauty,Debit Card,1,987.51,0.16,829.51,Retained,1,No
ORD2565,CUST394,2023-01-10,2023-01-18,8,East,Beauty,Net Banking,3,1568.9,0.27,3435.89,Retained,4,No
ORD2566,CUST337,2023-01-21,2023-01-29,8,North,Sports,Credit Card,3,4005.63,0.05,11416.05,Retained,3,No
ORD2567,CUST391,2023-11-07,2023-11-13,6,West,Beauty,Credit Card,1,4547.63,0.24,3456.2,Retained,3,No
ORD2568,CUST65,2023-07-07,2023-07-11,4,East,Home Decor,COD,3,4880.42,0.24,11127.36,Retained,4,No
ORD2569,CUST197,2023-05-03,2023-05-04,1,South,Sports,Net Banking,1,1314.99,0.04,1262.39,Retained,2,Yes
ORD2570,CUST358,2023-01-13,2023-01-20,7,South,Electronics,UPI,2,4430.23,0.12,7797.2,Retained,3,No
ORD2571,CUST123,2023-01-29,2023-02-06,8,West,Beauty,UPI,4,1775.62,0.05,6747.36,Retained,2,No
ORD2572,CUST211,2023-02-06,2023-02-15,9,South,Beauty,Net Banking,4,741.63,0.08,2729.2,Retained,4,No
ORD2573,CUST252,2023-04-20,2023-04-22,2,South,Electronics,UPI,2,4376.12,0.08,8052.06,Retained,4,No
ORD2574,CUST406,2023-06-16,2023-06-17,1,West,Beauty,Credit Card,4,3253.31,0.17,10800.99,Retained,4,No
ORD2575,CUST347,2023-04-19,2023-04-23,4,East,Electronics,UPI,4,990.71,0.12,3487.3,Retained,3,No
ORD2576,CUST480,2023-11-20,2023-11-25,5,East,Sports,UPI,3,2263.19,0.28,4888.49,Retained,2,No
ORD2577,CUST417,2023-08-20,2023-08-21,1,South,Home Decor,Net Banking,2,1578.84,0.04,3031.37,Retained,2,No
ORD2578,CUST429,2023-09-28,2023-10-03,5,South,Electronics,Net Banking,3,3736.61,0.29,7958.98,Retained,4,No
ORD2579,CUST345,2023-10-01,2023-10-07,6,East,Clothing,UPI,3,2376.4,0.07,6630.16,Retained,5,No
ORD2580,CUST385,2023-12-17,2023-12-20,3,West,Electronics,Debit Card,4,4948.54,0.23,15241.5,Retained,3,No
ORD2581,CUST112,2023-08-26,2023-09-02,7,South,Beauty,Net Banking,4,462.78,0.1,1666.01,Retained,3,No
ORD2582,CUST480,2023-04-11,2023-04-17,6,North,Sports,COD,2,1904.07,0.04,3655.81,Retained,2,No
ORD2583,CUST193,2023-02-06,2023-02-10,4,West,Sports,COD,4,2513.12,0.26,7438.84,Retained,4,No
ORD2584,CUST223,2023-04-14,2023-04-17,3,South,Electronics,Credit Card,4,2615.04,0.09,9518.75,Retained,4,No
ORD2585,CUST392,2023-09-06,2023-09-11,5,South,Home Decor,UPI,2,1716.49,0.2,2746.38,Retained,4,No
ORD2586,CUST14,2023-01-15,2023-01-18,3,North,Clothing,Debit Card,4,3700.35,0.17,12285.16,Retained,5,No
ORD2587,CUST217,2023-02-10,2023-02-19,9,North,Sports,Credit Card,3,4398.79,0.14,11348.88,Retained,4,No
ORD2588,CUST44,2023-10-22,2023-10-31,9,East,Beauty,UPI,2,4705.85,0.15,7999.95,Retained,2,No
ORD2589,CUST317,2023-11-22,2023-11-28,6,West,Beauty,Net Banking,4,4064.45,0.22,12681.08,Retained,3,No
ORD2590,CUST142,2023-01-19,2023-01-25,6,West,Home Decor,COD,1,4282.78,0.03,4154.3,Retained,4,No
ORD2591,CUST155,2023-08-09,2023-08-13,4,East,Sports,Debit Card,2,2842.62,0.2,4548.19,Retained,4,No
ORD2592,CUST226,2023-07-14,2023-07-18,4,West,Electronics,COD,2,4164.26,0.27,6079.82,Retained,4,No
ORD2593,CUST262,2023-01-18,2023-01-20,2,West,Beauty,Net Banking,1,1656.82,0.02,1623.68,Retained,4,No
ORD2594,CUST474,2023-04-03,2023-04-07,4,West,Home Decor,UPI,4,2112.7,0.04,8112.77,Retained,4,No
ORD2595,CUST205,2023-06-20,2023-06-28,8,West,Sports,Net Banking,4,1721.18,0.21,5438.93,Retained,5,No
ORD2596,CUST115,2023-08-07,2023-08-09,2,West,Sports,Net Banking,2,2443.46,0.13,4251.62,Retained,4,Yes
ORD2597,CUST74,2023-04-26,2023-05-05,9,North,Sports,COD,2,1570.78,0.12,2764.57,Retained,5,No
ORD2598,CUST48,2023-06-03,2023-06-04,1,West,Sports,Debit Card,4,4815.73,0.04,18492.4,Retained,3,Yes
ORD2599,CUST491,2023-12-20,2023-12-22,2,North,Sports,Net Banking,4,1701.65,0.15,5785.61,Retained,4,No
ORD2600,CUST419,2023-08-07,2023-08-09,2,West,Beauty,COD,3,670.61,0.04,1931.36,Retained,5,No
ORD2601,CUST398,2023-02-01,2023-02-07,6,East,Home Decor,Debit Card,2,2728.72,0.14,4693.4,Retained,4,No
ORD2602,CUST479,2023-10-05,2023-10-12,7,South,Sports,UPI,2,474.08,0.23,730.08,Retained,5,No
ORD2603,CUST335,2023-02-13,2023-02-16,3,North,Clothing,UPI,1,730.61,0.08,672.16,Retained,4,No
ORD2604,CUST93,2023-07-10,2023-07-19,9,West,Clothing,Credit Card,3,1253.07,0.14,3232.92,Retained,2,No
ORD2605,CUST55,2023-02-04,2023-02-09,5,East,Home Decor,COD,4,2428.88,0.3,6800.86,Retained,4,No
ORD2606,CUST48,2023-08-21,2023-08-26,5,South,Electronics,Debit Card,3,2279.6,0.21,5402.65,Retained,2,No
ORD2607,CUST325,2023-02-06,2023-02-10,4,North,Electronics,Net Banking,4,4038.52,0.25,12115.56,Retained,5,No
ORD2608,CUST193,2023-06-11,2023-06-20,9,South,Electronics,UPI,4,3749.48,0.12,13198.17,Retained,5,No
ORD2609,CUST435,2023-02-26,2023-03-06,8,East,Clothing,Debit Card,3,2246.33,0.23,5189.02,Retained,2,No
ORD2610,CUST205,2023-01-14,2023-01-18,4,North,Electronics,COD,2,1801.78,0.01,3567.52,Retained,2,No
ORD2611,CUST112,2023-05-24,2023-05-28,4,South,Beauty,Credit Card,4,1719.05,0.04,6601.15,Retained,4,No
ORD2612,CUST345,2023-06-27,2023-06-29,2,West,Sports,UPI,3,3915.18,0.06,11040.81,Retained,3,No
ORD2613,CUST410,2023-03-02,2023-03-11,9,North,Clothing,Debit Card,1,449.95,0.12,395.96,Retained,1,No
ORD2614,CUST462,2023-10-20,2023-10-23,3,South,Home Decor,Debit Card,3,261.54,0.25,588.47,Retained,4,No
ORD2615,CUST19,2023-05-03,2023-05-07,4,East,Home Decor,Debit Card,1,4018.61,0.1,3616.75,Retained,4,No
ORD2616,CUST264,2023-10-05,2023-10-12,7,East,Sports,COD,4,2490.3,0.2,7968.96,Retained,2,No
ORD2617,CUST472,2023-10-03,2023-10-11,8,North,Clothing,COD,3,828.23,0.21,1962.91,Churned,5,No
ORD2618,CUST168,2023-12-06,2023-12-14,8,South,Electronics,COD,3,1330.72,0.18,3273.57,Retained,5,Yes
ORD2619,CUST258,2023-04-20,2023-04-24,4,North,Electronics,Net Banking,1,4676.02,0.11,4161.66,Retained,5,No
ORD2620,CUST115,2023-06-08,2023-06-15,7,North,Beauty,Debit Card,3,4325.61,0.17,10770.77,Retained,5,No
ORD2621,CUST469,2023-09-15,2023-09-16,1,South,Beauty,UPI,3,3606.97,0.1,9738.82,Retained,3,No
ORD2622,CUST146,2023-05-22,2023-05-28,6,South,Electronics,COD,4,2514.68,0.03,9756.96,Retained,3,No
ORD2623,CUST277,2023-10-26,2023-11-01,6,West,Home Decor,COD,3,2697.55,0.3,5664.86,Retained,3,No
ORD2624,CUST379,2023-11-02,2023-11-08,6,South,Home Decor,Debit Card,2,4881.17,0.04,9371.85,Retained,5,No
ORD2625,CUST165,2023-01-19,2023-01-21,2,East,Beauty,COD,1,4835.7,0.02,4738.99,Retained,5,No
ORD2626,CUST160,2023-11-26,2023-12-04,8,North,Sports,Net Banking,3,1233.29,0.26,2737.9,Retained,4,Yes
ORD2627,CUST496,2023-07-18,2023-07-23,5,North,Electronics,Net Banking,1,4093.3,0.09,3724.9,Retained,5,No
ORD2628,CUST355,2023-06-10,2023-06-15,5,East,Beauty,COD,1,1146.76,0.2,917.41,Retained,4,No
ORD2629,CUST309,2023-05-13,2023-05-15,2,South,Beauty,Debit Card,1,1224.98,0.1,1102.48,Retained,4,No
ORD2630,CUST86,2023-08-18,2023-08-22,4,East,Electronics,Debit Card,3,3445.25,0.12,9095.46,Retained,4,No
ORD2631,CUST406,2023-03-12,2023-03-21,9,East,Electronics,Debit Card,3,2144.01,0.08,5917.47,Retained,2,No
ORD2632,CUST234,2023-03-21,2023-03-30,9,West,Home Decor,Credit Card,1,4671.41,0.1,4204.27,Retained,1,No
ORD2633,CUST402,2023-07-17,2023-07-23,6,East,Sports,COD,2,627.25,0.12,1103.96,Retained,4,No
ORD2634,CUST218,2023-08-26,2023-09-04,9,North,Sports,Debit Card,1,2655.32,0.22,2071.15,Retained,4,No
ORD2635,CUST338,2023-08-28,2023-09-01,4,East,Electronics,Net Banking,2,4608.9,0.15,7835.13,Retained,4,No
ORD2636,CUST127,2023-03-09,2023-03-10,1,North,Clothing,UPI,1,4539.75,0.28,3268.62,Retained,4,No
ORD2637,CUST158,2023-07-10,2023-07-12,2,North,Beauty,UPI,4,951.34,0.01,3767.31,Retained,3,No
ORD2638,CUST273,2023-11-11,2023-11-12,1,North,Beauty,Debit Card,1,1959.86,0.15,1665.88,Retained,4,No
ORD2639,CUST241,2023-05-20,2023-05-28,8,South,Electronics,UPI,1,3171.78,0.18,2600.86,Retained,4,Yes
ORD2640,CUST325,2023-12-18,2023-12-27,9,West,Clothing,UPI,3,965.1,0.28,2084.62,Retained,4,No
ORD2641,CUST21,2023-12-30,2024-01-05,6,North,Home Decor,Credit Card,2,4846.51,0.01,9596.09,Retained,5,No
ORD2642,CUST411,2023-05-12,2023-05-14,2,North,Electronics,Net Banking,4,4590.8,0.17,15241.46,Retained,4,No
ORD2643,CUST162,2023-03-18,2023-03-24,6,South,Electronics,Net Banking,2,1001.36,0.26,1482.01,Retained,4,No
ORD2644,CUST175,2023-02-21,2023-03-02,9,North,Beauty,Credit Card,4,781.55,0.07,2907.37,Retained,5,No
ORD2645,CUST10,2023-10-23,2023-10-26,3,East,Electronics,Credit Card,1,609.96,0.26,451.37,Retained,5,No
ORD2646,CUST278,2023-07-27,2023-08-05,9,East,Electronics,UPI,3,4565.33,0.01,13559.03,Retained,5,No
ORD2647,CUST216,2023-06-26,2023-06-28,2,West,Electronics,COD,3,1129.39,0.22,2642.77,Retained,3,No
ORD2648,CUST146,2023-11-04,2023-11-09,5,North,Beauty,UPI,2,2198.17,0.28,3165.36,Retained,1,No
ORD2649,CUST306,2023-10-07,2023-10-09,2,South,Home Decor,Credit Card,3,2354.49,0.2,5650.78,Retained,3,No
ORD2650,CUST240,2023-03-27,2023-04-03,7,East,Home Decor,Net Banking,2,3075.25,0.13,5350.94,Retained,3,No
ORD2651,CUST342,2023-07-29,2023-08-07,9,South,Electronics,UPI,2,544.33,0.01,1077.77,Retained,5,No
ORD2652,CUST124,2023-07-25,2023-08-01,7,South,Beauty,COD,4,1288.44,0.28,3710.71,Retained,4,No
ORD2653,CUST267,2023-07-09,2023-07-14,5,East,Home Decor,UPI,2,4671.15,0.14,8034.38,Retained,2,No
ORD2654,CUST154,2023-01-10,2023-01-14,4,South,Home Decor,Debit Card,4,4560.37,0.01,18059.07,Retained,2,No
ORD2655,CUST184,2023-01-16,2023-01-20,4,East,Home Decor,UPI,3,3950.2,0.21,9361.97,Retained,3,No
ORD2656,CUST341,2023-11-08,2023-11-16,8,South,Beauty,Credit Card,2,293.13,0.14,504.18,Retained,4,No
ORD2657,CUST143,2023-06-14,2023-06-15,1,East,Beauty,Net Banking,2,1769.63,0.04,3397.69,Retained,4,No
ORD2658,CUST426,2023-11-18,2023-11-23,5,North,Electronics,Net Banking,1,3214.2,0.06,3021.35,Retained,5,No
ORD2659,CUST125,2023-01-25,2023-01-27,2,West,Sports,Credit Card,2,1520.91,0.02,2980.98,Retained,5,No
ORD2660,CUST456,2023-06-01,2023-06-10,9,East,Home Decor,Debit Card,2,4566.02,0.17,7579.59,Retained,3,No
ORD2661,CUST72,2023-05-16,2023-05-23,7,East,Sports,Credit Card,1,3242.67,0.19,2626.56,Retained,3,No
ORD2662,CUST422,2023-02-04,2023-02-12,8,West,Beauty,UPI,1,545.15,0.15,463.38,Retained,3,No
ORD2663,CUST361,2023-04-28,2023-05-04,6,East,Beauty,Credit Card,3,4563.23,0.25,10267.27,Retained,4,No
ORD2664,CUST347,2023-04-24,2023-05-03,9,East,Beauty,Credit Card,2,4797.28,0.26,7099.97,Retained,5,No
ORD2665,CUST356,2023-06-05,2023-06-11,6,South,Sports,Debit Card,3,573.02,0.18,1409.63,Retained,4,No
ORD2666,CUST123,2023-09-15,2023-09-22,7,West,Beauty,UPI,3,2755.33,0.0,8265.99,Retained,4,No
ORD2667,CUST373,2023-05-23,2023-05-30,7,North,Electronics,COD,1,1656.15,0.21,1308.36,Retained,4,No
ORD2668,CUST471,2023-09-12,2023-09-21,9,East,Beauty,COD,4,2085.63,0.13,7257.99,Retained,1,No
ORD2669,CUST413,2023-06-26,2023-07-04,8,West,Clothing,Net Banking,3,1062.33,0.17,2645.2,Retained,2,No
ORD2670,CUST49,2023-06-20,2023-06-21,1,South,Sports,Credit Card,4,2974.75,0.19,9638.19,Retained,4,No
ORD2671,CUST372,2023-10-20,2023-10-24,4,North,Clothing,Net Banking,2,4798.3,0.11,8540.97,Retained,4,No
ORD2672,CUST410,2023-12-25,2024-01-01,7,West,Beauty,Debit Card,1,2614.75,0.28,1882.62,Retained,3,No
ORD2673,CUST55,2023-12-07,2023-12-15,8,North,Electronics,COD,2,597.99,0.04,1148.14,Retained,4,No
ORD2674,CUST460,2023-04-23,2023-04-30,7,North,Home Decor,Credit Card,2,3176.01,0.2,5081.62,Retained,5,No
ORD2675,CUST258,2023-02-09,2023-02-12,3,North,Beauty,Debit Card,1,1833.07,0.0,1833.07,Retained,4,No
ORD2676,CUST193,2023-12-15,2023-12-19,4,East,Electronics,Debit Card,2,4308.44,0.28,6204.15,Retained,4,No
ORD2677,CUST347,2023-09-16,2023-09-23,7,East,Sports,Credit Card,1,2286.46,0.03,2217.87,Retained,4,No
ORD2678,CUST69,2023-12-11,2023-12-19,8,South,Clothing,Debit Card,4,1125.63,0.03,4367.44,Retained,4,No
ORD2679,CUST245,2023-09-23,2023-09-30,7,South,Clothing,Credit Card,2,1117.31,0.1,2011.16,Retained,5,No
ORD2680,CUST263,2023-03-26,2023-04-01,6,West,Clothing,Credit Card,1,3890.07,0.11,3462.16,Retained,5,No
ORD2681,CUST408,2023-01-28,2023-02-06,9,South,Sports,UPI,3,1474.82,0.06,4158.99,Retained,3,No
ORD2682,CUST55,2023-04-04,2023-04-13,9,North,Electronics,Net Banking,2,3882.72,0.18,6367.66,Retained,4,No
ORD2683,CUST253,2023-10-05,2023-10-12,7,North,Sports,Debit Card,4,1188.26,0.13,4135.14,Retained,3,No
ORD2684,CUST167,2023-09-07,2023-09-15,8,East,Clothing,Debit Card,1,1744.09,0.01,1726.65,Retained,3,No
ORD2685,CUST13,2023-07-08,2023-07-14,6,North,Beauty,UPI,2,2434.34,0.1,4381.81,Churned,4,No
ORD2686,CUST152,2023-06-28,2023-06-29,1,West,Home Decor,UPI,2,4727.34,0.24,7185.56,Retained,5,No
ORD2687,CUST4,2023-05-03,2023-05-04,1,North,Sports,UPI,2,4672.31,0.21,7382.25,Retained,4,No
ORD2688,CUST185,2023-01-11,2023-01-17,6,North,Sports,COD,4,1192.99,0.22,3722.13,Retained,3,No
ORD2689,CUST57,2023-01-10,2023-01-12,2,West,Electronics,COD,1,1919.45,0.21,1516.37,Churned,3,No
ORD2690,CUST113,2023-06-12,2023-06-20,8,South,Electronics,COD,3,917.12,0.09,2503.74,Retained,4,No
ORD2691,CUST334,2023-03-20,2023-03-21,1,South,Sports,Credit Card,3,2647.93,0.03,7705.48,Retained,3,No
ORD2692,CUST378,2023-10-12,2023-10-14,2,West,Clothing,Debit Card,3,2410.8,0.08,6653.81,Retained,3,No
ORD2693,CUST438,2023-03-18,2023-03-26,8,East,Home Decor,Net Banking,1,4523.65,0.25,3392.74,Retained,4,No
ORD2694,CUST352,2023-12-11,2023-12-17,6,North,Electronics,Credit Card,3,4664.03,0.29,9934.38,Retained,1,No
ORD2695,CUST143,2023-02-21,2023-02-23,2,West,Clothing,Debit Card,4,2041.12,0.15,6939.81,Retained,4,No
ORD2696,CUST197,2023-04-02,2023-04-04,2,North,Beauty,Debit Card,1,2560.34,0.0,2560.34,Retained,5,No
ORD2697,CUST371,2023-02-27,2023-03-06,7,East,Electronics,UPI,2,4501.93,0.04,8643.71,Retained,3,No
ORD2698,CUST115,2023-11-26,2023-12-01,5,North,Clothing,UPI,4,4072.2,0.1,14659.92,Retained,4,No
ORD2699,CUST383,2023-06-30,2023-07-05,5,West,Clothing,Credit Card,2,217.55,0.17,361.13,Retained,4,No
ORD2700,CUST393,2023-02-11,2023-02-19,8,North,Home Decor,UPI,3,1736.29,0.02,5104.69,Retained,4,No
ORD2701,CUST333,2023-05-06,2023-05-13,7,South,Home Decor,Debit Card,4,2224.52,0.28,6406.62,Retained,4,No
ORD2702,CUST229,2023-10-09,2023-10-18,9,East,Beauty,UPI,1,1302.64,0.11,1159.35,Retained,3,No
ORD2703,CUST352,2023-12-08,2023-12-12,4,East,Clothing,COD,4,1157.94,0.27,3381.18,Retained,5,No
ORD2704,CUST121,2023-11-09,2023-11-13,4,East,Clothing,UPI,2,381.37,0.23,587.31,Retained,5,No
ORD2705,CUST238,2023-05-01,2023-05-03,2,West,Home Decor,Debit Card,1,3288.17,0.23,2531.89,Retained,3,No
ORD2706,CUST156,2023-03-24,2023-03-27,3,East,Electronics,Credit Card,4,1460.05,0.18,4788.96,Retained,2,No
ORD2707,CUST2,2023-08-16,2023-08-17,1,South,Electronics,Net Banking,4,451.27,0.19,1462.11,Retained,2,No
ORD2708,CUST435,2023-07-15,2023-07-16,1,West,Sports,UPI,4,1308.7,0.19,4240.19,Retained,2,No
ORD2709,CUST456,2023-07-09,2023-07-16,7,South,Home Decor,Debit Card,4,4049.19,0.19,13119.38,Retained,4,No
ORD2710,CUST469,2023-05-20,2023-05-25,5,North,Sports,Net Banking,1,4287.15,0.17,3558.33,Retained,2,No
ORD2711,CUST162,2023-08-17,2023-08-20,3,North,Home Decor,Net Banking,2,2518.72,0.3,3526.21,Retained,3,No
ORD2712,CUST219,2023-07-12,2023-07-19,7,North,Beauty,COD,4,2197.14,0.22,6855.08,Retained,5,Yes
ORD2713,CUST416,2023-11-09,2023-11-11,2,North,Clothing,Net Banking,1,4893.7,0.23,3768.15,Retained,3,No
ORD2714,CUST348,2023-03-28,2023-03-31,3,South,Beauty,Debit Card,2,1162.71,0.26,1720.81,Retained,5,No
ORD2715,CUST275,2023-09-13,2023-09-14,1,West,Home Decor,Debit Card,4,1233.72,0.06,4638.79,Retained,4,No
ORD2716,CUST409,2023-06-07,2023-06-15,8,West,Clothing,UPI,2,1600.96,0.03,3105.86,Retained,3,No
ORD2717,CUST266,2023-07-15,2023-07-17,2,East,Electronics,UPI,2,1029.24,0.14,1770.29,Retained,4,No
ORD2718,CUST125,2023-05-11,2023-05-18,7,South,Electronics,UPI,1,2020.95,0.15,1717.81,Retained,4,Yes
ORD2719,CUST375,2023-05-23,2023-06-01,9,North,Sports,Net Banking,2,4572.0,0.25,6858.0,Retained,4,No
ORD2720,CUST435,2023-01-03,2023-01-09,6,South,Home Decor,Net Banking,1,3153.67,0.13,2743.69,Retained,3,No
ORD2721,CUST3,2023-11-11,2023-11-13,2,East,Home Decor,COD,4,2177.34,0.17,7228.77,Retained,4,No
ORD2722,CUST311,2023-10-26,2023-10-28,2,East,Electronics,UPI,2,4685.17,0.16,7871.09,Retained,5,No
ORD2723,CUST48,2023-10-05,2023-10-14,9,South,Beauty,Credit Card,2,432.63,0.01,856.61,Retained,4,No
ORD2724,CUST273,2023-09-23,2023-10-01,8,South,Clothing,COD,3,1209.33,0.18,2974.95,Retained,3,No
ORD2725,CUST54,2023-01-12,2023-01-21,9,South,Beauty,Credit Card,4,2916.27,0.25,8748.81,Retained,4,No
ORD2726,CUST384,2023-10-15,2023-10-19,4,West,Beauty,Net Banking,4,3154.65,0.05,11987.67,Retained,4,No
ORD2727,CUST409,2023-01-05,2023-01-09,4,North,Electronics,COD,3,389.88,0.18,959.1,Retained,4,No
ORD2728,CUST41,2023-06-02,2023-06-04,2,South,Electronics,COD,3,2134.59,0.18,5251.09,Retained,4,No
ORD2729,CUST492,2023-06-09,2023-06-10,1,South,Electronics,Debit Card,1,3315.94,0.05,3150.14,Retained,4,No
ORD2730,CUST17,2023-07-05,2023-07-09,4,South,Sports,Net Banking,1,3550.74,0.04,3408.71,Retained,5,No
ORD2731,CUST486,2023-01-15,2023-01-23,8,East,Beauty,Net Banking,2,3263.07,0.29,4633.56,Retained,4,No
ORD2732,CUST291,2023-08-10,2023-08-12,2,East,Home Decor,COD,2,1738.7,0.12,3060.11,Retained,4,No
ORD2733,CUST402,2023-09-19,2023-09-27,8,West,Clothing,Net Banking,2,648.9,0.07,1206.95,Retained,3,No
ORD2734,CUST245,2023-01-14,2023-01-15,1,North,Sports,COD,2,2250.14,0.05,4275.27,Retained,5,No
ORD2735,CUST441,2023-03-02,2023-03-03,1,West,Home Decor,Debit Card,1,818.02,0.2,654.42,Churned,5,No
ORD2736,CUST75,2023-07-15,2023-07-19,4,North,Beauty,COD,4,4748.59,0.18,15575.38,Retained,2,No
ORD2737,CUST487,2023-09-12,2023-09-19,7,East,Electronics,Net Banking,2,2480.82,0.19,4018.93,Retained,4,No
ORD2738,CUST373,2023-04-29,2023-05-08,9,East,Beauty,Net Banking,4,1722.84,0.03,6684.62,Retained,3,Yes
ORD2739,CUST45,2023-11-16,2023-11-21,5,East,Clothing,COD,2,3878.26,0.27,5662.26,Retained,5,No
ORD2740,CUST151,2023-07-17,2023-07-19,2,West,Sports,COD,3,2590.15,0.12,6838.0,Retained,4,No
ORD2741,CUST442,2023-01-11,2023-01-18,7,South,Sports,COD,2,1688.16,0.09,3072.45,Retained,2,No
ORD2742,CUST128,2023-04-25,2023-04-27,2,South,Clothing,UPI,2,4097.45,0.14,7047.61,Retained,5,No
ORD2743,CUST129,2023-04-09,2023-04-18,9,East,Home Decor,Net Banking,2,4362.33,0.12,7677.7,Retained,3,No
ORD2744,CUST181,2023-11-10,2023-11-19,9,South,Home Decor,Net Banking,1,3430.44,0.26,2538.53,Retained,5,No
ORD2745,CUST459,2023-09-28,2023-10-01,3,South,Sports,UPI,3,425.43,0.28,918.93,Retained,4,No
ORD2746,CUST92,2023-01-01,2023-01-09,8,West,Sports,COD,2,2918.35,0.09,5311.4,Retained,3,Yes
ORD2747,CUST95,2023-05-01,2023-05-05,4,North,Electronics,Debit Card,2,3863.82,0.26,5718.45,Retained,3,No
